Filename,Segment,WC,Analytic,Clout,Authentic,Tone,WPS,Sixltr,Dic,function,pronoun,ppron,i,we,you,shehe,they,ipron,article,prep,auxverb,adverb,conj,negate,verb,adj,compare,interrog,number,quant,affect,posemo,negemo,anx,anger,sad,social,family,friend,female,male,cogproc,insight,cause,discrep,tentat,certain,differ,percept,see,hear,feel,bio,body,health,sexual,ingest,drives,affiliation,achieve,power,reward,risk,focuspast,focuspresent,focusfuture,relativ,motion,space,time,work,leisure,home,money,relig,death,informal,swear,netspeak,assent,nonflu,filler,AllPunc,Period,Comma,Colon,SemiC,QMark,Exclam,Dash,Quote,Apostro,Parenth,OtherP,docket_number,result,remanded,result text
dillon-v-united-states-brief-merits.txt,1.0,17217.0,98.19,41.75,10.05,11.71,15.6,27.29,55.95,36.55,4.1,1.0,0.25,0.01,0.1,0.53,0.11,3.1,9.75,13.39,4.4,1.55,3.49,1.09,7.45,2.43,1.63,0.87,10.23,1.98,2.58,0.74,1.82,0.05,0.66,0.3,1.82,0.02,0.01,0.02,0.53,8.0,2.02,1.52,0.95,1.35,0.7,2.68,0.59,0.52,0.05,0.02,0.29,0.0,0.19,0.01,0.1,5.44,0.09,0.92,3.68,0.24,0.91,2.04,3.64,0.58,9.86,0.63,6.3,2.94,2.31,0.49,0.3,0.06,0.01,0.03,0.83,0.01,0.75,0.02,0.05,0.0,29.79,9.01,5.48,0.18,0.62,0.0,0.0,1.27,1.8,1.11,9.45,0.88,09-6338,0,0,Adjudged to be AFFIRMED.
director-dept-rev-montana-v-dot-opposition.pdf,1.0,9011.0,97.29,42.43,4.57,42.7,12.31,25.96,62.09,38.25,5.18,1.3,0.4,0.0,0.01,0.07,0.82,3.88,9.72,13.21,4.81,1.78,3.78,1.3,7.77,2.24,1.22,0.49,7.22,1.29,2.69,1.81,0.88,0.06,0.37,0.26,2.71,0.02,0.02,0.03,0.06,9.04,1.74,1.83,1.42,1.74,0.75,2.92,1.11,0.99,0.09,0.03,0.71,0.02,0.5,0.0,0.16,5.72,0.19,1.01,4.21,0.45,0.22,1.89,4.31,0.53,7.28,0.62,4.63,2.01,4.69,0.37,0.82,3.21,0.01,0.04,1.22,0.01,1.12,0.03,0.04,0.0,64.07,48.03,5.06,0.2,0.23,0.0,0.0,1.27,2.99,1.05,3.88,1.35,12-926,3,0,Petition DENIED.
director-office-workers-compensation-programs-v-boroski-petition.pdf,1.0,34949.0,95.34,50.68,11.51,34.4,14.6,25.67,63.12,37.7,5.92,2.11,0.43,0.23,0.06,1.24,0.15,3.81,8.21,12.77,5.2,1.91,4.28,1.09,8.16,3.0,1.54,0.71,8.31,1.69,2.8,1.64,1.14,0.07,0.2,0.29,3.67,0.11,0.14,0.12,1.21,8.61,2.58,1.84,0.77,1.49,0.93,2.27,1.42,1.1,0.12,0.09,2.0,1.11,1.07,0.01,0.08,5.76,0.47,1.62,3.21,0.9,0.48,2.8,4.21,0.48,10.54,0.68,5.62,4.06,5.06,0.23,0.08,1.67,0.01,0.08,0.8,0.01,0.55,0.05,0.06,0.0,34.18,14.09,6.38,0.21,0.34,0.02,0.0,3.31,1.77,1.28,5.06,1.71,11-926,1,1,Judgment VACATED and case REMANDED for further consideration in light of Roberts v.
directv-inc-v-levin-amicus-invitation.pdf,1.0,6913.0,96.9,30.27,16.88,39.2,10.18,26.5,57.04,32.53,4.83,1.17,0.72,0.0,0.04,0.03,0.41,3.66,6.44,13.28,3.72,1.14,3.3,1.52,5.96,3.28,2.21,0.43,9.16,0.95,2.53,1.63,0.88,0.01,0.23,0.29,1.58,0.1,0.0,0.01,0.03,9.84,2.29,2.0,0.56,1.48,0.75,4.46,1.07,0.94,0.04,0.06,1.24,0.17,0.8,0.1,0.23,3.93,0.2,1.23,2.39,0.35,0.36,1.26,3.36,0.23,8.38,0.49,7.02,0.88,7.85,0.54,1.11,2.94,0.07,0.0,0.95,0.09,0.84,0.0,0.03,0.0,47.77,26.52,6.41,0.12,0.51,0.0,0.0,5.19,2.31,1.0,4.85,0.87,10-1322,3,0,Petition DENIED.
disabled-american-veterans-v-nicholson-opposition.txt,1.0,2827.0,99.0,45.63,5.61,39.7,11.22,29.15,63.04,36.61,3.29,0.53,0.32,0.0,0.0,0.07,0.14,2.76,11.04,14.01,4.17,1.52,2.72,1.17,7.0,1.41,0.67,0.99,8.91,1.06,1.59,1.17,0.39,0.0,0.18,0.11,2.55,0.0,0.0,0.04,0.07,8.63,2.3,1.7,0.85,2.55,0.67,2.12,0.25,0.21,0.04,0.0,3.25,0.11,2.83,0.04,0.39,6.97,0.0,1.63,5.16,0.99,0.35,1.73,4.39,0.42,7.64,0.32,5.45,1.95,5.31,0.28,0.46,0.21,0.04,0.0,1.03,0.04,0.85,0.0,0.04,0.0,32.19,12.31,5.7,0.14,0.35,0.0,0.0,1.03,3.4,1.45,6.65,1.17,05-944,3,0,Petition DENIED.
district-columbia-v-heller-amicus-merits.txt,1.0,9641.0,97.92,47.84,9.38,42.12,15.73,29.03,66.47,40.13,4.39,0.83,0.29,0.07,0.01,0.19,0.27,3.56,10.38,14.32,4.76,2.29,4.46,1.2,7.49,3.56,2.13,0.83,5.73,1.28,2.96,1.9,1.0,0.07,0.39,0.18,3.93,0.02,0.0,0.03,0.24,10.05,2.47,1.91,0.98,2.14,1.22,3.03,1.24,1.05,0.05,0.13,1.0,0.58,0.28,0.03,0.15,6.3,0.32,1.28,3.53,0.37,1.17,1.67,4.81,0.35,8.46,0.49,6.22,1.67,3.63,0.22,0.53,0.35,0.03,0.0,0.95,0.03,0.58,0.07,0.25,0.0,24.2,8.48,5.49,0.04,0.49,0.01,0.0,1.87,2.61,1.05,3.24,0.92,07-290,0,0,Adjudged to be AFFIRMED.
district-columbia-v-wesby.pdf,1.0,9895.0,93.76,55.42,10.04,29.49,11.45,26.81,63.98,38.29,5.87,2.05,0.75,0.02,0.03,0.47,0.79,3.82,8.58,11.82,5.72,3.09,4.14,1.02,9.54,2.23,0.96,1.13,7.9,1.02,3.41,1.79,1.57,0.2,0.42,0.22,5.64,0.05,0.11,0.4,0.64,11.73,3.53,2.21,1.35,2.62,1.09,2.55,1.31,0.94,0.2,0.07,0.7,0.04,0.51,0.09,0.13,6.28,0.96,0.44,4.06,0.25,0.78,4.47,3.45,0.44,8.33,0.78,5.91,1.57,2.09,0.95,1.36,0.53,0.05,0.0,0.82,0.01,0.78,0.0,0.03,0.0,51.41,30.86,6.36,0.13,0.57,0.0,0.0,3.39,3.76,1.0,4.31,1.04,15-1485,1,1,Judgment REVERSED and case REMANDED.
district-columbia-water-and-sewer-auth-v-friends-earth-opposition.txt,1.0,3331.0,97.17,43.8,13.71,33.54,12.29,26.81,60.61,36.15,3.72,0.78,0.51,0.0,0.0,0.06,0.21,2.94,9.04,13.03,4.92,1.95,4.74,0.93,7.24,4.32,1.89,0.6,6.63,1.38,2.01,1.23,0.78,0.12,0.24,0.3,2.19,0.06,0.09,0.06,0.09,9.76,1.74,2.94,0.69,1.92,1.65,2.28,0.9,0.48,0.0,0.39,2.58,0.12,0.09,0.0,2.28,4.59,0.39,1.11,2.67,0.54,0.45,1.2,4.38,0.84,10.66,0.87,6.09,3.84,2.4,0.75,0.36,0.03,0.03,0.06,1.08,0.03,0.93,0.0,0.03,0.0,27.56,10.87,5.22,0.03,0.15,0.0,0.0,1.89,2.16,0.9,5.46,0.87,06-119,3,0,Motion for leave to file a supplemental brief as amici curiae DENIED.
dixon-v-united-states-brief-merits.txt,1.0,14948.0,97.16,50.72,7.06,1.0,15.83,23.58,66.82,42.17,6.71,2.25,0.29,0.05,0.02,1.7,0.19,4.46,10.92,13.88,5.13,2.16,3.77,1.25,8.86,2.86,1.38,0.88,7.97,1.18,6.01,1.07,4.92,0.77,1.02,0.24,4.47,0.18,0.05,1.32,0.78,10.75,3.22,1.96,0.97,1.94,2.11,2.8,1.18,1.03,0.06,0.03,0.35,0.17,0.13,0.02,0.09,7.21,0.42,0.78,3.39,0.34,2.73,2.68,3.94,0.41,8.54,0.63,5.89,1.7,2.63,0.19,0.31,0.4,0.02,0.23,0.45,0.02,0.24,0.09,0.07,0.0,25.1,8.86,6.13,0.13,0.41,0.01,0.0,1.49,2.29,0.71,4.01,1.07,05-7053,0,0,Adjudged to be AFFIRMED.
djokovic-v-mukasey-opposition.txt,1.0,4816.0,94.8,40.4,17.38,23.49,13.8,23.8,66.99,43.31,7.79,2.47,0.83,0.02,0.02,1.52,0.08,5.32,9.99,13.39,5.96,2.26,3.97,1.58,8.43,2.3,1.18,0.83,5.34,0.93,3.47,1.66,1.81,0.27,0.52,0.54,3.34,0.04,0.0,0.31,1.27,11.03,3.3,2.22,1.12,2.01,0.75,3.41,0.69,0.58,0.06,0.02,0.1,0.02,0.04,0.0,0.04,4.15,0.29,1.47,2.35,0.25,0.42,3.86,3.68,0.64,10.47,1.41,6.27,2.95,2.78,0.29,0.77,0.0,0.12,0.04,2.76,0.0,2.39,0.0,0.29,0.0,29.19,8.93,3.88,0.06,0.15,0.0,0.0,1.25,3.38,1.31,6.29,3.95,08-61,3,0,Petition DENIED.
doe-1-v-federal-election-commn.pdf,1.0,7889.0,96.15,50.71,9.65,27.25,10.6,26.94,61.24,36.84,5.41,0.98,0.46,0.0,0.0,0.06,0.46,4.44,9.87,11.17,4.23,2.18,4.08,1.31,7.43,2.18,1.23,0.62,11.27,1.14,3.0,1.55,1.46,0.08,0.81,0.24,4.8,0.05,0.01,0.04,0.08,11.47,4.35,2.21,1.06,2.22,0.86,2.83,0.87,0.86,0.01,0.0,0.34,0.05,0.03,0.0,0.27,4.47,0.32,0.77,3.18,0.13,0.41,1.99,4.07,0.62,6.68,0.72,4.13,1.8,4.42,0.41,0.62,1.25,0.0,0.0,1.37,0.04,1.19,0.04,0.06,0.0,80.19,53.94,5.98,0.15,0.2,0.0,0.0,4.04,3.36,1.09,9.76,1.66,19-484,3,0,Petition DENIED.
doe-co-v-united-states.pdf,1.0,7762.0,96.22,49.64,6.52,61.44,10.93,25.06,58.45,35.73,5.37,1.22,0.58,0.08,0.0,0.24,0.32,4.15,8.37,12.24,4.77,2.23,3.3,0.98,7.27,3.35,1.21,0.89,9.37,0.93,4.28,2.89,1.0,0.09,0.49,0.19,3.89,0.03,0.28,0.1,0.23,8.53,2.13,1.46,1.11,1.61,0.97,2.49,0.88,0.75,0.06,0.04,0.5,0.09,0.32,0.03,0.1,6.09,0.67,1.33,3.53,0.53,0.54,2.25,3.35,0.44,8.08,0.35,5.69,1.69,3.65,0.52,0.8,1.08,0.15,0.0,1.06,0.01,0.89,0.03,0.05,0.0,67.59,45.63,6.03,0.13,0.41,0.0,0.0,4.14,3.52,1.16,4.61,1.96,20-1141,3,0,Petition DENIED.
doe-v-department-veterans-affairs-opposition.txt,1.0,4547.0,97.98,44.94,15.85,22.36,13.65,27.6,63.25,39.67,5.39,1.45,0.55,0.0,0.0,0.73,0.18,3.94,9.54,15.06,3.78,1.94,4.22,1.52,6.25,2.0,1.17,0.79,5.41,1.17,1.76,0.68,0.9,0.11,0.29,0.13,4.09,0.0,0.02,0.0,0.73,11.96,4.62,2.13,0.86,1.61,0.79,3.3,0.79,0.59,0.13,0.04,0.84,0.09,0.68,0.11,0.07,4.66,0.35,1.06,2.97,0.35,0.37,2.33,2.93,0.35,8.12,0.31,6.29,1.5,3.54,0.18,0.64,0.24,0.02,0.02,0.81,0.0,0.7,0.0,0.07,0.0,25.97,9.65,4.79,0.02,0.42,0.0,0.0,0.7,3.08,2.11,4.22,0.97,08-467,3,0,Petition DENIED.
doe-v-united-states-0.pdf,1.0,3194.0,95.71,49.62,2.0,36.81,11.05,24.61,55.51,35.22,5.76,1.78,0.31,0.0,0.0,1.38,0.09,3.98,7.73,12.15,4.54,1.5,3.35,1.6,7.42,2.29,1.16,0.88,11.55,0.78,3.32,1.97,1.35,0.03,0.13,0.56,4.51,1.5,0.0,1.28,0.88,10.05,2.1,2.44,1.13,1.41,1.22,2.69,0.75,0.72,0.0,0.0,0.28,0.0,0.16,0.0,0.13,5.85,1.75,0.38,3.66,0.13,0.25,2.47,3.22,0.31,6.07,0.31,4.2,1.5,3.01,0.06,0.75,1.1,0.0,0.0,0.81,0.0,0.72,0.0,0.03,0.0,75.05,53.76,6.23,0.25,0.38,0.0,0.0,3.07,2.41,1.88,5.76,1.31,18-1522,3,0,Petition DENIED.
doe-v-united-states-opposition-0.txt,1.0,5408.0,96.29,35.84,8.35,33.42,10.77,28.33,65.27,39.68,6.05,1.35,0.68,0.0,0.04,0.31,0.31,4.7,8.45,14.2,5.33,1.63,3.86,1.7,8.15,2.48,1.66,0.52,5.9,1.33,2.77,1.61,1.16,0.15,0.39,0.28,2.59,0.04,0.09,0.02,0.35,9.74,1.79,1.57,1.29,2.37,0.89,3.85,0.5,0.41,0.04,0.06,0.48,0.09,0.15,0.0,0.24,8.15,0.17,1.61,5.99,0.35,0.55,3.18,3.72,0.55,7.99,0.59,4.96,2.31,7.95,0.35,0.98,2.74,0.0,0.02,1.22,0.02,1.02,0.06,0.07,0.0,26.94,11.22,5.33,0.15,0.2,0.0,0.0,1.41,2.85,1.29,3.29,1.2,06-808,3,0,Petition DENIED.
doe-v-united-states-opposition-1.pdf,1.0,5465.0,97.6,40.82,10.59,14.62,11.96,26.83,57.73,35.75,4.78,1.04,0.42,0.02,0.02,0.55,0.04,3.73,9.84,12.24,4.43,1.54,3.37,1.13,7.96,2.69,1.76,0.59,11.29,1.5,3.11,1.15,1.96,0.15,0.51,0.16,2.01,0.02,0.02,0.02,0.59,9.46,2.63,2.05,0.81,1.28,0.68,2.82,0.51,0.42,0.05,0.04,0.2,0.0,0.09,0.0,0.11,5.49,0.2,0.55,3.4,0.24,1.26,1.99,3.44,0.62,8.98,1.02,6.22,1.76,2.47,0.16,0.44,0.18,0.0,0.02,1.68,0.0,1.61,0.02,0.04,0.0,68.38,46.59,5.42,0.11,0.48,0.0,0.0,2.85,2.67,1.54,7.94,0.79,12-705,3,0,Petition DENIED.
doe-v-united-states.pdf,1.0,4877.0,95.95,46.15,8.53,29.54,9.18,23.93,50.56,31.76,5.58,1.89,0.68,0.0,0.0,1.05,0.16,3.69,6.11,12.2,3.9,1.13,3.14,1.09,6.54,1.44,0.82,0.39,12.02,0.8,1.48,0.84,0.62,0.04,0.25,0.12,2.58,0.06,0.02,0.98,0.12,6.75,2.15,1.13,0.43,1.0,0.92,1.78,0.59,0.59,0.0,0.0,0.68,0.06,0.57,0.0,0.08,4.55,0.18,0.86,3.3,0.23,0.37,2.95,2.71,0.29,9.64,0.78,6.42,2.38,1.93,0.14,0.98,0.1,0.02,0.0,0.98,0.0,0.76,0.0,0.08,0.0,66.56,45.5,6.21,0.1,0.64,0.0,0.0,3.32,2.83,1.41,5.29,1.25,16-876,3,0,Petition DENIED.
dollar-gen-corp-v-mississippi-band-choctaw-indians.pdf,1.0,11027.0,96.52,45.42,9.07,29.56,11.83,25.78,57.45,33.35,4.3,0.89,0.34,0.02,0.0,0.13,0.4,3.41,6.66,13.0,4.07,1.98,3.83,0.97,6.18,4.33,1.35,0.62,10.32,1.0,2.48,1.32,1.1,0.11,0.46,0.2,3.27,0.03,0.03,0.0,0.15,8.38,1.85,1.25,0.9,1.7,0.83,3.08,0.71,0.53,0.05,0.09,0.69,0.11,0.37,0.09,0.17,10.11,4.25,0.83,4.62,0.24,0.63,1.66,3.35,0.41,8.72,0.46,6.73,1.47,3.55,0.54,0.57,1.03,0.01,0.01,0.77,0.05,0.57,0.05,0.08,0.0,68.18,45.51,6.7,0.24,0.46,0.0,0.0,4.14,3.3,1.4,4.65,1.77,13-1496,0,0,Adjudged to be AFFIRMED by an equally divided Court.
dollar-general-corp-v-mississippi-band-choctaw-indians-0.pdf,1.0,11027.0,96.52,45.42,9.07,29.56,11.83,25.78,57.45,33.35,4.3,0.89,0.34,0.02,0.0,0.13,0.4,3.41,6.66,13.0,4.07,1.98,3.83,0.97,6.18,4.33,1.35,0.62,10.32,1.0,2.48,1.32,1.1,0.11,0.46,0.2,3.27,0.03,0.03,0.0,0.15,8.38,1.85,1.25,0.9,1.7,0.83,3.08,0.71,0.53,0.05,0.09,0.69,0.11,0.37,0.09,0.17,10.11,4.25,0.83,4.62,0.24,0.63,1.66,3.35,0.41,8.72,0.46,6.73,1.47,3.55,0.54,0.57,1.03,0.01,0.01,0.77,0.05,0.57,0.05,0.08,0.0,68.18,45.51,6.7,0.24,0.46,0.0,0.0,4.14,3.3,1.4,4.65,1.77,13-1496,0,0,Adjudged to be AFFIRMED by an equally divided Court.
dollar-general-corp-v-mississippi-band-choctaw-indians.pdf,1.0,7166.0,95.82,46.09,8.99,29.75,11.29,25.3,59.45,34.57,4.93,1.3,0.59,0.03,0.0,0.27,0.42,3.61,6.98,12.77,4.35,2.19,3.95,1.03,6.6,4.06,1.06,0.59,9.68,0.73,2.48,1.34,1.1,0.11,0.33,0.29,3.71,0.06,0.03,0.0,0.32,8.44,1.95,1.21,0.93,2.0,0.75,3.01,0.67,0.54,0.04,0.04,0.66,0.17,0.31,0.15,0.13,9.61,4.01,1.16,4.17,0.29,0.74,1.63,3.63,0.49,8.6,0.47,6.66,1.38,3.81,0.43,1.0,1.33,0.01,0.03,0.92,0.08,0.73,0.06,0.04,0.0,64.04,41.95,6.53,0.2,0.42,0.0,0.0,4.23,3.52,1.35,4.3,1.55,13-1496,0,0,Adjudged to be AFFIRMED by an equally divided Court.
donjuan-v-united-states.pdf,1.0,5001.0,93.84,53.84,3.06,10.58,9.84,24.46,57.55,36.17,7.34,3.52,0.68,0.02,0.02,2.74,0.06,3.82,7.14,11.96,5.26,1.42,3.06,1.38,9.02,2.36,0.98,0.42,9.52,0.7,4.04,1.42,2.62,0.86,0.66,0.42,5.22,0.02,0.02,0.0,2.76,8.6,2.18,1.82,1.08,1.46,0.98,2.22,0.82,0.68,0.14,0.0,0.3,0.06,0.04,0.0,0.2,4.98,0.18,1.4,2.48,0.32,1.28,3.64,3.38,0.34,8.5,0.92,5.3,2.36,2.8,0.08,0.8,0.1,0.0,0.04,1.32,0.02,1.2,0.06,0.0,0.0,69.13,46.79,4.8,0.12,0.28,0.0,0.0,3.76,3.2,1.5,6.68,2.0,18-14,3,0,Petition DENIED.
dormescar-v-holder-opposition.pdf,1.0,5719.0,96.94,40.96,17.18,21.47,9.42,24.04,57.25,36.18,4.6,1.52,0.73,0.0,0.0,0.72,0.07,3.08,9.67,11.84,5.19,1.47,3.72,1.24,7.87,2.55,1.8,0.7,11.05,0.54,1.54,0.63,0.91,0.02,0.61,0.1,2.55,0.03,0.07,0.03,0.73,8.36,1.96,1.96,0.72,1.05,0.93,2.87,0.61,0.52,0.07,0.02,0.37,0.1,0.1,0.0,0.16,3.79,0.12,0.89,2.78,0.1,0.12,4.13,2.41,0.17,11.19,2.12,4.56,4.3,1.7,0.19,0.94,0.05,0.17,0.02,1.28,0.0,1.21,0.02,0.03,0.0,73.96,53.12,5.47,0.14,0.47,0.0,0.0,3.46,2.08,1.0,7.13,1.08,12-1126,3,0,Petition DENIED.
double-eagle-hotel-casino-v-nlrb-opposition.txt,1.0,5346.0,95.31,47.98,11.47,17.84,13.6,28.41,63.95,36.98,6.53,1.27,0.45,0.02,0.02,0.3,0.49,5.26,7.82,12.7,4.26,1.87,4.3,1.01,6.4,1.61,0.82,0.79,7.74,1.16,2.32,0.88,1.42,0.09,0.67,0.36,3.8,0.04,0.06,0.11,0.26,10.19,3.89,1.7,1.07,1.29,0.95,2.88,0.62,0.52,0.04,0.04,0.56,0.04,0.3,0.0,0.22,7.86,0.73,1.01,5.87,0.19,0.52,1.81,3.18,0.19,7.93,0.84,6.19,0.82,6.94,1.03,0.71,1.5,0.0,0.07,1.96,0.0,1.85,0.04,0.0,0.0,27.85,10.08,5.85,0.06,0.36,0.0,0.0,1.2,2.32,1.76,4.53,1.7,05-477,3,0,Petition DENIED.
drakes-bay-oyster-co-v-jewell-opposition.pdf,1.0,6326.0,96.64,42.05,12.24,22.58,10.04,24.71,58.95,36.25,6.23,1.49,0.6,0.03,0.03,0.41,0.41,4.74,8.74,12.58,4.24,1.61,3.0,1.52,6.47,2.45,1.34,0.77,10.34,1.34,2.64,1.2,1.41,0.03,0.93,0.24,2.73,0.02,0.05,0.0,0.43,10.12,3.26,1.8,0.84,1.53,0.79,2.58,0.71,0.65,0.05,0.02,0.43,0.11,0.17,0.0,0.14,4.03,0.21,0.82,2.77,0.27,0.22,2.36,2.61,0.4,8.84,0.63,6.72,1.56,4.51,0.33,1.01,0.3,0.02,0.0,1.11,0.11,0.82,0.05,0.09,0.0,72.1,50.74,5.82,0.11,0.49,0.0,0.0,3.87,3.45,2.04,4.27,1.31,13-1244,3,0,Petition DENIED.
draskovich-v-robb-evans-and-assocs-opposition.txt,1.0,3714.0,95.54,48.92,8.92,22.84,11.15,23.16,63.95,39.53,7.19,2.8,0.7,0.03,0.0,1.27,0.81,4.39,9.07,12.98,5.2,1.45,3.8,1.53,9.02,2.13,1.18,0.62,7.4,1.02,2.93,1.37,1.56,0.05,0.51,0.13,4.87,0.03,0.03,0.0,1.29,9.13,2.45,1.78,0.59,1.75,0.86,2.93,1.21,0.59,0.19,0.43,0.19,0.08,0.11,0.03,0.05,4.07,0.4,0.75,2.15,0.46,0.62,4.15,3.12,0.27,8.7,1.4,5.41,2.61,3.96,0.27,1.24,2.91,0.16,0.03,1.05,0.0,0.94,0.03,0.05,0.0,28.08,10.72,7.11,0.05,0.24,0.0,0.0,1.4,2.1,1.37,3.77,1.32,05-232,3,0,Petition DENIED.
droplets-inc-v-iancu.pdf,1.0,4574.0,97.18,41.78,5.44,20.17,7.75,21.03,48.01,28.03,3.34,0.44,0.35,0.0,0.0,0.04,0.04,2.91,7.32,10.1,3.0,1.16,2.73,1.38,5.68,1.62,1.01,0.9,15.54,0.74,2.34,0.98,1.36,0.0,0.7,0.39,2.03,0.04,0.0,0.02,0.07,7.87,2.58,1.55,0.74,1.38,0.42,2.3,1.18,0.9,0.07,0.02,0.68,0.09,0.13,0.04,0.46,3.63,0.15,0.79,2.56,0.15,0.44,2.32,2.78,0.15,6.93,0.74,4.5,1.68,4.18,0.44,0.79,0.28,0.0,0.04,0.87,0.09,0.61,0.04,0.02,0.0,118.28,93.62,7.11,0.17,0.63,0.0,0.0,3.63,2.56,1.73,7.61,1.22,17-1384,3,0,Petition DENIED.
dte-energy-co-v-united-states.pdf,1.0,5466.0,96.91,38.75,11.62,33.67,10.53,25.83,58.31,33.96,4.92,1.13,0.57,0.09,0.0,0.18,0.29,3.79,9.29,11.16,4.24,1.48,3.46,1.13,6.84,2.63,1.5,0.71,10.06,1.19,1.52,0.99,0.53,0.05,0.18,0.15,1.57,0.04,0.02,0.13,0.24,9.97,2.1,3.11,0.9,1.72,0.77,2.76,0.84,0.77,0.04,0.04,1.15,0.11,0.8,0.04,0.2,5.21,0.22,0.88,3.84,0.27,0.35,2.03,3.86,0.64,9.48,1.87,5.01,2.47,4.99,0.15,0.68,0.05,0.0,0.0,1.52,0.05,1.37,0.04,0.02,0.0,91.29,64.76,5.67,0.13,0.57,0.0,0.0,3.84,4.26,1.1,8.49,2.47,17-170,3,0,Petition DENIED.
duckworth-v-united-states.pdf,1.0,4182.0,97.42,43.44,5.42,24.26,10.15,22.6,53.97,32.19,4.78,1.2,0.5,0.02,0.02,0.65,0.0,3.59,8.78,11.07,3.59,1.36,2.73,0.98,5.57,1.29,0.74,0.38,14.28,1.0,1.63,0.77,0.86,0.07,0.48,0.17,1.75,0.02,0.02,0.0,0.67,8.06,2.53,1.65,0.48,1.43,1.05,1.94,1.03,0.81,0.07,0.05,0.91,0.02,0.79,0.0,0.1,3.56,0.33,0.41,2.39,0.26,0.31,2.44,2.46,0.17,7.51,0.81,5.33,1.41,2.27,0.36,1.08,2.3,0.0,0.05,0.72,0.02,0.57,0.0,0.0,0.0,83.24,57.99,6.55,0.1,0.53,0.0,0.0,3.52,3.78,0.77,6.55,3.47,19-1222,3,0,Petition DENIED.
duff-v-united-states-opposition.txt,1.0,4021.0,97.21,43.08,9.64,12.31,11.05,26.93,64.01,39.99,6.32,1.64,0.97,0.02,0.0,0.25,0.4,4.68,9.77,14.15,5.02,1.39,3.93,1.37,8.28,2.96,1.79,0.67,5.57,1.12,3.83,1.37,2.39,0.15,0.52,0.92,3.51,0.07,0.0,0.25,0.27,7.96,1.89,1.74,0.85,1.04,0.67,2.93,0.95,0.8,0.05,0.07,0.15,0.15,0.0,0.0,0.0,5.22,0.2,1.74,2.59,0.9,0.95,3.46,2.61,0.17,8.48,0.52,6.99,1.07,4.2,0.2,1.14,2.34,0.0,0.0,0.87,0.0,0.85,0.0,0.0,0.0,27.21,10.25,5.2,0.0,0.07,0.0,0.0,2.66,3.53,1.82,2.64,1.04,06-1347,3,0,Petition DENIED.
duff-v-united-states-response-hold.txt,1.0,266.0,99.0,41.09,3.56,54.07,13.3,28.95,48.12,35.34,1.88,0.0,0.0,0.0,0.0,0.0,0.0,1.88,8.27,18.8,1.5,0.0,4.14,1.88,2.63,1.88,1.13,0.38,8.27,0.38,1.5,1.5,0.0,0.0,0.0,0.0,1.13,0.0,0.0,0.0,0.0,5.26,2.26,1.13,0.75,0.38,0.0,1.5,0.38,0.38,0.0,0.0,0.38,0.0,0.0,0.0,0.38,2.63,0.0,0.0,2.63,0.0,0.0,0.75,0.75,0.38,7.14,0.0,6.02,1.13,3.01,1.13,0.38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.43,8.65,7.89,0.0,0.0,0.0,0.0,2.63,0.0,0.38,1.5,0.38,06-1347,3,0,Petition DENIED.
dunphy-v-united-states-opposition.txt,1.0,487.0,99.0,42.66,6.51,36.62,15.71,22.59,53.8,37.58,4.52,0.41,0.0,0.21,0.0,0.0,0.21,4.11,10.47,15.2,3.49,0.41,2.46,1.44,4.93,1.44,0.62,0.41,9.65,0.62,1.44,1.03,0.41,0.0,0.21,0.0,1.64,0.0,0.0,0.0,0.0,5.34,1.03,0.62,1.23,1.23,0.21,2.26,0.62,0.62,0.0,0.0,0.21,0.0,0.0,0.0,0.0,5.54,0.21,0.41,4.93,0.0,0.0,0.41,3.7,0.21,9.86,0.82,6.78,2.87,3.9,0.41,0.21,0.0,0.0,0.21,0.21,0.0,0.0,0.0,0.0,0.0,21.77,7.8,5.54,0.0,0.0,0.0,0.0,1.85,0.0,1.64,4.93,0.0,08-1185,3,0,Petition DENIED.
duquesne-light-holdings-inc-v-commissioner.pdf,1.0,10418.0,96.83,39.65,13.91,15.51,10.43,25.02,60.11,35.05,5.66,1.01,0.73,0.02,0.0,0.1,0.16,4.66,9.11,11.78,3.78,1.65,3.32,1.39,6.1,3.02,1.89,0.55,11.39,2.52,3.28,1.28,2.01,0.02,0.18,1.65,2.19,0.35,0.08,0.0,0.1,10.48,3.53,3.51,0.72,1.34,1.13,2.67,1.26,0.98,0.03,0.0,0.44,0.04,0.2,0.0,0.2,6.31,1.12,2.2,2.49,0.45,1.79,2.55,2.55,0.25,8.38,0.44,5.67,2.28,3.29,0.14,0.79,2.14,0.08,0.0,1.19,0.04,1.1,0.03,0.02,0.0,75.18,51.03,4.82,0.1,0.29,0.0,0.0,4.11,3.53,1.56,7.57,2.18,17-1151,3,0,Petition DENIED.
